Date,UPS,V,spread,rolling_spread_mean,rolling_spread_std,zscore,target_position,signal_event,signal_holding_days
2014-03-07,62.96158981323242,51.69609832763672,-0.03674590409303746,,,,0.0,,0
2014-03-10,63.29492568969727,51.68234634399414,-0.03139999957745654,,,,0.0,,0
2014-03-11,63.01924514770508,52.067378997802734,-0.03759503065609038,,,,0.0,,0
2014-03-12,63.153900146484375,51.81986999511719,-0.034285753957537746,,,,0.0,,0
2014-03-13,62.243614196777344,50.600582122802734,-0.04293378258494229,,,,0.0,,0
2014-03-14,61.71158218383789,50.59827423095703,-0.051506852810138004,,,,0.0,,0
2014-03-17,62.17310333251953,51.28814697265625,-0.04739490478084929,,,,0.0,,0
2014-03-18,62.442359924316406,51.89090347290039,-0.045954212050561605,,,,0.0,,0
2014-03-19,62.14746856689453,51.297306060791016,-0.047851328792603454,,,,0.0,,0
2014-03-20,62.121826171875,50.838905334472656,-0.04605085759033034,,,,0.0,,0
2014-03-21,62.089786529541016,51.19417190551758,-0.048283704319802445,,,,0.0,,0
2014-03-24,62.397457122802734,50.59367752075195,-0.0404315606352893,,,,0.0,,0
2014-03-25,62.59619140625,50.05510330200195,-0.034612972755495686,,,,0.0,,0
2014-03-26,62.01925659179688,49.43169784545898,-0.04078250270843753,,,,0.0,,0
2014-03-27,62.211570739746094,49.452335357666016,-0.037789336864688106,,,,0.0,,0
2014-03-28,62.397457122802734,48.6088981628418,-0.03056440507948499,-0.04487245379827401,0.023473154714426157,0.6095494573635457,0.0,,0
2014-03-31,62.423099517822266,49.47294616699219,-0.03449769093614474,-0.04565206890555038,0.022310010441029135,0.4999718847684726,0.0,,0
2014-04-01,62.397457122802734,49.20709228515625,-0.033580065451194296,-0.04637646002252537,0.021171621804540307,0.6044125806454211,0.0,,0
2014-04-02,62.80132293701172,49.19792938232422,-0.027082534000445357,-0.04679928524463745,0.020518674456391776,0.9609173967887641,0.0,,0
2014-04-03,63.153900146484375,49.27813720703125,-0.021885700570272726,-0.047158174761780844,0.01988156557926857,1.2711511118551397,0.0,,0
2014-04-04,62.8846435546875,47.60274887084961,-0.01762995639232956,-0.04741992088827575,0.019381426242743766,1.537036754820832,0.0,,0
2014-04-07,62.41029739379883,46.61955261230469,-0.02005593547300344,-0.04774743104851475,0.018739601903402434,1.4776992445332329,0.0,,0
2014-04-08,62.44873809814453,46.431602478027344,-0.01844417407868537,-0.04812770728951645,0.017890355040946607,1.6591919580630343,0.0,,0
2014-04-09,62.72439193725586,47.56608963012695,-0.019991604124583673,-0.04819891330985201,0.017769316123183214,1.5874167013364635,0.0,,0
2014-04-10,61.94235610961914,46.1932373046875,-0.025316993204444804,-0.04840507162909459,0.01742760519111856,1.3247992579276417,0.0,,0
2014-04-11,61.71158218383789,45.06563568115234,-0.022956346645162218,-0.04857125207184247,0.017134138134567475,1.4949631680045319,0.0,,0
2014-04-14,61.59619522094727,46.069480895996094,-0.03025966897742194,-0.04880324936229266,0.01678687067268856,1.1046478373744932,0.0,,0
2014-04-15,61.39749526977539,46.76622009277344,-0.03719163749278831,-0.04886580143261898,0.016736418009998925,0.6975306145470385,0.0,,0
2014-04-16,62.40388870239258,47.983211517333984,-0.02726710707702673,-0.04854232618119146,0.01696166747240162,1.2543117673295803,0.0,,0
2014-04-17,62.820533752441406,47.66005325317383,-0.018946585090118595,-0.048132301532968554,0.01736988189835165,1.680248410072356,0.0,,0
2014-04-21,63.397457122802734,47.930511474609375,-0.011200006129596929,-0.047499904871442136,0.0180008072042836,2.0165706087450914,0.0,,0
2014-04-22,63.46156692504883,48.12303161621094,-0.011177624826399724,-0.04671887739963385,0.018535269582574156,1.9174931562175965,0.0,,0
2014-04-23,63.61542510986328,47.85945892333984,-0.007402017242996606,-0.04576750211338445,0.01905661002429712,2.0132376546233544,0.0,,0
2014-04-24,63.23080825805664,47.99238967895508,-0.014150200930751144,-0.04495118262455687,0.019342311028389243,1.592414766187881,0.0,,0
2014-04-25,62.43592834472656,45.5927734375,-0.014154343847320838,-0.04412327332883244,0.019578240784232537,1.5307263717814357,0.0,,0
2014-04-28,62.987213134765625,46.16346740722656,-0.008430518446335356,-0.043207905015019595,0.019938397572617332,1.7442418048903907,0.0,,0
2014-04-29,62.826961517333984,46.44992065429688,-0.012503150783902406,-0.042367085848796567,0.020150642679070244,1.48203387557027,0.0,,0
2014-04-30,63.14106369018555,46.43618392944336,-0.007443201002017674,-0.04119531867087293,0.020103193449868644,1.6789430869788398,0.0,,0
2014-05-01,62.89106750488281,47.23375701904297,-0.015609190692969177,-0.04018709463944357,0.019842480377444953,1.2386507875503416,0.0,,0
2014-05-02,63.17952728271485,46.85102462768555,-0.009027056780626652,-0.03902563379703863,0.01959127067283262,1.531221609735159,0.0,,0
2014-05-05,62.78850173950195,47.47212600708008,-0.018482503213845036,-0.038130772691920396,0.019280482966047865,1.0190755860563843,0.0,,0
2014-05-06,62.423099517822266,47.06646347045898,-0.022203135974559918,-0.03735674184540431,0.018969645195255437,0.7988344386448784,0.0,,0
2014-05-07,63.35260009765625,47.83195114135742,-0.011400290657559653,-0.036313287730798165,0.01864402275723616,1.3362457983253224,0.0,,0
2014-05-08,63.45515060424805,48.33616638183594,-0.01236830793462873,-0.035502649266127756,0.018610099675842835,1.2431067933251836,0.0,,0
2014-05-09,63.9487533569336,48.3155517578125,-0.004514466259949446,-0.03449729569034425,0.018627643076262076,1.6095879284160797,0.0,,0
2014-05-12,65.07056427001953,48.51951599121094,0.01183714111072065,-0.03331335238353194,0.019266518944770647,2.3434691873337825,0.0,,0
2014-05-13,65.7115707397461,48.60203552246094,0.021220907706385517,-0.032054361367019876,0.020293508276804678,2.625237014060236,-1.0,Enter Short Spread,1
2014-05-14,65.41029357910156,48.188697814941406,0.018731330464594742,-0.030706727771617526,0.020926643122630255,2.362445708396944,-1.0,,2
2014-05-15,64.82310485839844,47.63530731201172,0.012561569788703264,-0.029273916105790037,0.020897012464420873,2.001984061871148,-1.0,,3
2014-05-16,65.38447570800781,48.17722702026367,0.018395242843978976,-0.02795491253103568,0.02136143056575608,2.169805773650633,-1.0,,4
2014-05-19,65.42317962646484,48.303524017333984,0.01834150965504544,-0.0267151257248633,0.021848220792638737,2.0622565016868353,-1.0,,5
2014-05-20,64.8682632446289,47.74323654174805,0.012699968680367602,-0.02548984830471255,0.021962559323616238,1.7388600491571498,-1.0,,6
2014-05-21,65.64904022216797,48.24382019042969,0.02209280101530997,-0.024004267937440055,0.02211573694597318,2.0843559979647592,-1.0,,7
2014-05-22,65.59742736816406,48.07620620727539,0.02216440004079645,-0.022491915288925763,0.022118602865290778,2.0189482853728675,-1.0,,8
2014-05-23,66.28787231445312,48.69616317749024,0.029475799315580198,-0.020915785951128085,0.02239448742141483,2.2501781049259963,-1.0,,9
2014-05-27,66.57174682617188,49.25414657592773,0.03094002084330305,-0.019359759373264833,0.022697946001196536,2.2160498669754656,-1.0,,10
2014-05-28,66.72663879394531,49.09342956542969,0.034069840300048226,-0.01783598568433591,0.023160115014788638,2.2411730663358207,-1.0,,11
2014-05-29,67.14602661132812,49.29317855834961,0.03933419629813151,-0.016357317663493205,0.023918368696821,2.3283993430967844,-1.0,,12
2014-05-30,67.02989959716797,49.32992172241211,0.03741951523509213,-0.014977058820297547,0.024583089238830683,2.1314072265834545,-1.0,,13
